Not a few houses were destroyed in the typhoon.,Not many homesteads were destroyed in the typhoon.,contradiction
At least all children chose mint chocolates or decided on the cotton candy.,At least half children decided on the cotton candy.,neutral
At most five campers have ever had a sunburn or caught a cold.,At least five campers have caught a cold.,contradiction
He added a little sugar to the coffee.,He added a large saccharin to the coffee.,neutral
I don't want to get a full denture.,I don't want to get a empty strong denture.,neutral
Every alien who did not read any news magazines is hairless.,Every alien who did not read magazines is hairy.,contradiction
Every new student has free access to the library.,Every student has unfree access to the library.,neutral
"Tom doesn't want an IPad, but he wants a portable device that supports flash.","Tom doesn't want an iproduct, but he wants a unportable device that supports flash.",neutral
More than five campers have caught a cold.,Less than five campers have ever had a sunburn or caught a cold.,contradiction
At most five campers have caught a cold.,At least five campers have had a sunburn or caught a cold.,neutral
"If school wasn't optional, I would stop going there.","If high school wasn't obligatory, I would stop going there.",neutral
You shouldn't read useful books.,You shouldn't read useless fairy tales.,neutral
At most three commissioners spend time at home.,At least three male commissioners spend time at home.,contradiction
Few aliens saw birds.,Many aliens saw doves.,contradiction
You don't have to go to an Ivy League college to get a good education.,You don't have to go to an Ivy League French college to get a bad education.,neutral
Many aliens read news magazines.,Few aliens read magazines.,contradiction
At fewest half campers have ever had a sunburn or caught a cold.,At most half campers have caught a cold.,contradiction
Extraordinary things never happen in simple and ordinary ways they are complicated.,Extraordinary things never happen in simple and extraordinary ways.,neutral
My tree had many blossoms but no fruit.,My tree had a many blossoms but few fruits to eat.,contradiction
Every alien who did not eat some meat is hairy.,Every alien who did not eat pork is hairless.,contradiction
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access at all to clean drinking hot water.,neutral
Very many children chose mint chocolates or decided on the cotton candy.,Very few children decided on the cotton candy.,neutral
Every alien who did not buy any clothes is hairless.,Every alien who did not buy shirts is hairy.,contradiction
Tom swims every other day.,Tom swims in pool every same day.,neutral
"If i were a foreigner, i probably couldn't eat cooked fish.","If i were a foreigner, i probably couldn't eat raw fish or meat.",neutral
Tom is facing a few serious problems.,Tom is facing a few frivolous work problems.,neutral
Madonna's concert drew a small and loud audience.,Madonna's concert drew a large audience.,contradiction
My first car didn't have power steering.,My last car didn't have electric power steering.,neutral
Few aliens read some books.,Many aliens read some sci-fi novels.,neutral
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access to clean drinking running water.,neutral
Every alien who did not use any coins is hairless.,Every alien who did not use quarters is hairy.,contradiction
Many aliens threw balls.,Few aliens threw tennis balls.,neutral
Senator Rosario Ibarra is a human rights militant.,Senator poltician is a nonhuman rights militant.,neutral
"If i were a foreigner, i probably couldn't eat raw fish.","If i were a tourist, i probably couldn't eat cooked fish.",neutral
Most Americans can't speak German.,Fewest Americans can't speak German because it is not their native language.,contradiction
Every alien who did not buy clothes is hairless.,Every alien who did not buy shirts is hairy.,contradiction
"If human life is convex, we can optimize it.","If human life is unusual and concave, we can optimize it.",neutral
Dogs have all the good qualities of people without at the same time possessing their weaknesses.,Dogs and all pets have all the bad qualities of people without at the same time possessing their weaknesses.,neutral
At most one man sang and danced.,At least one man danced.,neutral
Many delegates obtained interesting results from the survey.,Many British delegates obtained uninteresting results from the survey.,neutral
Tom hasn't bought a old pair of shoes in three years.,Tom hasn't bought a new pair of adidas shoes in three years.,neutral
Every alien who did not read sci-fi novels is hairy.,Every alien who did not read books is hairless.,contradiction
You know that some actions must be taken when grandma reacts with the glad emoji.,You know that some life changing actions must be taken when grandma reacts with the sad emoji.,neutral
A good tree can't bear bad fruits.,A good tree can't bear good tropical fruits.,contradiction
Many aliens watched sports matches.,Few aliens watched baseball matches.,neutral
Many people in Fiji don't have access to clean drinking water on foot at all.,Few people in Fiji don't have access to clean drinking water.,neutral
Every alien who did not watch some baseball matches is hairless.,Every alien who did not watch sports matches is hairy.,contradiction
"If nonhuman life is convex, we can optimize it.","If human hard life is convex, we can optimize it.",neutral
She has been studying French for many days.,She has been studying French for a few years.,neutral
Many aliens saw doves.,Few aliens saw birds.,contradiction
Few aliens played with any toy cars.,Many aliens played with any toys.,neutral
He is not a bad driver in snow conditions.,He is not a good driver.,neutral
The crown prince's mother wouldn't be the first royal whose movements were restricted since June 2017.,The crown prince's mother wouldn't be the last saudi royal whose movements were restricted since June 2017.,neutral
John is short.,John is very tall.,contradiction
No more than five children decided on the cotton candy.,No less than five children chose any mint chocolates or decided on the cotton candy.,neutral
Tom is facing a few frivolous problems.,Tom is facing a few serious health problems.,neutral
I don't dig nonmodern jazz.,I don't dig modern and contemporary jazz.,neutral
Arabic isn't a difficult language.,Arabic isn't a easy and very complicated language.,neutral
A forest doe is a female deer.,A doe is a androgynous deer.,neutral
Tom was wearing a black hat.,Tom was wearing a white scarf.,neutral
Few aliens ate at any Mexican restaurants.,Many aliens ate at any restaurants.,neutral
He believed that blacks could win their fight for unequal rights without violence.,He believed that blacks could win their fight for equal rights without generalized violence.,neutral
My father fixed a unbroken chair.,My father fixed a broken car.,neutral
Tom isn't a good student.,Tom isn't a bad science student.,neutral
The world court has no city power to enforce its orders but its decisions have traditionally carried some undiplomatic weight.,The world court has no power to enforce its orders but its decisions have traditionally carried some diplomatic weight.,neutral
This story doesn't have a unhappy ending.,This story doesn't have a happy concluded ending.,neutral
"If you have a question, please raise your left hand.","If you have a question not resolved, please raise your right hand.",contradiction
You can't have a rainbow without a large rain.,You can't have a colour spectrum without a little rain.,neutral
It is no wonder that a man of his ability is unsuccessful.,It is no wonder that a good looking man of his ability is successful.,contradiction
Many of the books had typical readers.,Few of the books had typical or marginal readers.,contradiction
Tom hasn't bought a new pair of adidas shoes in three years.,Tom hasn't bought a old pair of shoes in three years.,neutral
People who regularly work in the open air do not suffer from sleeplessness.,People who regularly work in the shut air do not suffer from lack of deep sleep.,neutral
Most dots are scarlet.,Fewest dots are red.,neutral
Every alien who did not read some books is hairy.,Every alien who did not read sci-fi novels is hairless.,contradiction
He believed that blacks could win their fight for equal rights without any serious violence.,He believed that blacks could win their fight for unequal rights without violence.,neutral
Few aliens drove any suvs.,Many aliens drove cars.,neutral
More than half of the tenors have the flu.,Less than half of the tenors are sick.,contradiction
John inherited a large fortune and beauty jewerly.,John inherited a small fortune.,contradiction
Few aliens saw doves.,Many aliens saw birds.,neutral
Every alien who did not eat at Mexican restaurants is hairy.,Every alien who did not eat at restaurants is hairless.,contradiction
She has no spatial awareness.,She has no nonspatial awareness of good life.,neutral
Farragut captured new orleans with a fight.,Farragut captured new orleans without a single problem or any kind of dispute.,contradiction
Many aliens bought any shirts.,Few aliens bought any clothes.,contradiction
I don't dig modern jazz.,I don't dig nonmodern combo jazz.,neutral
Tom really leads no easy free life.,Tom really leads no difficult life.,neutral
"If you have a question, please raise your left hand.","If you want to ask a question, please raise your right hand.",contradiction
He added a large sugar to the coffee.,He added a little saccharin to the coffee.,neutral
Tom has never had a good job in his field of expertise.,Tom has never had a bad job.,contradiction
He believed that blacks could win their fight for equal rights without violence.,He believed that blacks could win their fight for unequal rights without any serious violence.,neutral
I can't drink sour stuff.,I can't drink sweet alcoholic stuff.,neutral
He owns a public jet.,He owns a private helicopter.,neutral
"If human life is concave, we can optimize it.","If human hard life is convex, we can optimize it.",neutral
I'll do my worst to have no regrets.,I'll do my best to have no regrets for this issue.,contradiction
Tom hasn't bought a old pair of good shoes in three years.,Tom hasn't bought a new pair of shoes in three years.,neutral
Arabic isn't a difficult language.,Arabic isn't a easy world language.,neutral
Few aliens watched baseball matches.,Many aliens watched sports matches.,neutral
Many British delegates obtained uninteresting results from the survey.,Many delegates obtained interesting results from the survey.,neutral
Few aliens played with toy cars.,Many aliens played with toys.,neutral
I bought a few stamps.,I bought a many pesos.,neutral
I don't want to miss happy hour to enjoy with my friends.,I don't want to miss unhappy hour.,neutral
No words can express her shallow sorrow.,No words whatsoever can express her deep sorrow.,neutral
My father fixed a unbroken chair.,My father fixed a broken cabinet.,neutral
I wouldn't like to meet him in a dark place.,I wouldn't like to meet him in a light area.,neutral
Mr. Thomas had no objection to mr. black being elected chairman.,Mr. Thomas had no true objection to mr. white being elected chairman.,neutral
Many aliens read sci-fi novels.,Few aliens read books.,contradiction
I'm not a large girl anymore.,I'm not a little female child anymore.,neutral
Some small birds prey upon small birds and animals.,Some large owls prey upon small birds and animals.,neutral
I bought a many eggs and a little milk.,I bought a few chicken eggs and a little milk.,neutral
Few people in Fiji don't have basic access to clean drinking water.,Many people in Fiji don't have access to clean drinking water.,neutral
"If I'd taken the unfortunate plane, I wouldn't be alive now.","If I'd taken the plane, I wouldn't be dead now.",contradiction
John inherited a small fortune and beauty jewerly.,John inherited a large fortune.,contradiction
The first experience I had interacting with another human being was at the age of seventeen.,The last pleasurable experience I had interacting with another human being was at the age of seventeen.,neutral
Arabic isn't a easy language.,Arabic isn't a difficult world language.,neutral
Every alien who did not eat at some restaurants is hairy.,Every alien who did not eat at Mexican restaurants is hairless.,contradiction
Tom doesn't spend much time in Boston today.,Tom doesn't spend little time in Boston.,neutral
Tom has a few friends in Boston.,Tom has a many friends in Texas.,neutral
It is no wonder that a man of his ability is unsuccessful.,It is no wonder that a capable man of his ability is successful.,contradiction
Few aliens used coins.,Many aliens used quarters.,contradiction
Every alien who did not play with toy cars is hairy.,Every alien who did not play with toys is hairless.,contradiction
Not few campers have had a sunburn or caught a cold.,Not many campers have caught a cold.,neutral
More than five of campers have caught a cold.,Less than five of campers have had a sunburn or caught a cold.,neutral
John inherited a small fortune.,John inherited a large horse.,neutral
At least half campers have had a sunburn or caught a cold.,At most half campers have caught a cold.,neutral
The talk between labor and management yielded no definite results.,The talk between labor and management yielded no indefinite earnings.,neutral
All the passengers are in mortal danger and fear.,All the passengers are in immortal danger.,contradiction
We have some finished business.,We have some unfinished songs.,neutral
Every alien who did not throw some tennis balls is hairless.,Every alien who did not throw balls is hairy.,contradiction
My first car didn't have power steering.,My last car didn't have hydraulic power steering.,neutral
Rock climbing without proper equipment is dangerous.,Rock climbing without improper reliable equipment is dangerous.,neutral
Rudolf has built a large house.,Rudolf has built a small building.,neutral
At fewest three elephants are blue.,At most three elephants are navy blue.,neutral
Many aliens drank some soda.,Few aliens drank some coke.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean and safe drinking water.,neutral
Rudolf has built a large house.,Rudolf has built a small and white house.,neutral
The talk between labor and management yielded no indefinite results.,The talk between labor and management yielded no definite agreements.,neutral
"Don't go to extremes, to be moderate is important in anything.","Don't go to ridiculous extremes, to be moderate is unimportant in anything.",contradiction
We didn't have little trouble.,We didn't have much trouble about stealing this.,neutral
He was unalert for any sign of diabetes.,He was watchful for any sign of worsen.,neutral
Tom was wearing a white hat.,Tom was wearing a black jacket.,neutral
I bought a few eggs and a little milk.,I bought a many creamers and a little milk.,neutral
I don't have a bad appetite.,I don't have a good appetite for vegetable.,neutral
Every body here is idle except me.,Every body is busy except me.,contradiction
The tanker has only a large crew on board.,The tanker has only a small crew on board for being operated.,contradiction
"Regional governors could not rely on the king for help in times of crisis, and the ensuing food shortages and political disputes escalated into famines and small-scale uncivil wars.","Regional governors could not rely on anyone for help in times of crisis, and the ensuing food shortages and political disputes escalated into famines and small-scale civil wars.",neutral
Few aliens bought some clothes.,Many aliens bought some shirts.,contradiction
Every alien who did not see some birds is hairy.,Every alien who did not see doves is hairless.,contradiction
He believed that blacks could win their fight for equal rights without violence and rioting.,He believed that blacks could win their fight for unequal rights without violence.,neutral
At least half children chose mint chocolates or decided on the cotton candy.,At least all children decided on the cotton candy.,contradiction
Extraordinary things never happen in simple and ordinary ways.,Extraordinary things never happen in simple and extraordinary usual ways.,neutral
Every alien who did not drive suvs is hairy.,Every alien who did not drive cars is hairless.,contradiction
Rock climbing without proper equipment is dangerous.,Rock climbing without proper equipment of good quality is safe.,contradiction
"Every day, my brother borrows a old book from the library.","Every day, my brother borrows a new t-shirt from me.",neutral
We consider all context words as positive examples and sample negatives at random from the dictionary.,We consider all words as negative examples and sample negatives at random from the dictionary.,contradiction
"While most approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.","While most successful approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is easy to parallelize over sequences.",contradiction
A trivial problem doesn't require short contemplation.,A trivial problem doesn't require long time.,neutral
The word came to be used for all small heavenly dusty bodies revolving about larger ones.,The word came to be used for all large heavenly bodies revolving about larger ones.,neutral
Not many campers have ever had a sunburn or caught a cold.,Not few campers have caught a cold.,contradiction
If Esperanto were an difficult language I wouldn't need a proofreader.,If Esperanto were an easy language I wouldn't need a proofreader for assistance.,neutral
"If I'd taken the plane, I wouldn't be alive now.","If I'd taken the plane yesterday, I wouldn't be dead now.",neutral
Less than five campers have ever had a sunburn or caught a cold.,More than five campers have caught a cold.,contradiction
Some large birds prey upon small birds and animals.,Some large birds hunt and prey upon large birds and animals.,neutral
Few aliens used any coins.,Many aliens used quarters.,neutral
Tom doesn't have a unsteady girlfriend.,Tom doesn't have a steady favorite girlfriend.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking water for safe health.,neutral
It's not false that Betty doesn't live in Germany.,It's not true that Betty doesn't live in Berlin.,contradiction
Few aliens drank some soda.,Many aliens drank coke.,neutral
Dogs have all the bad qualities of people without at the same time possessing their weaknesses.,Dogs and cats have all the good qualities of people without at the same time possessing their weaknesses.,contradiction
Tom isn't a good coach for his team players.,Tom isn't a bad coach.,neutral
Every alien who did not eat at some Mexican restaurants is hairy.,Every alien who did not eat at restaurants is hairless.,contradiction
The crown prince's mother wouldn't be the last saudi royal whose movements were restricted since June 2017.,The crown prince's mother wouldn't be the first royal whose movements were restricted since June 2017.,neutral
Most Americans can't speak German.,Fewest Americans can't speak German like a native.,contradiction
There are no clean plates.,There are no dirty guest plates.,neutral
A small spider was spinning a web.,A big spider was spinning a light.,neutral
Ordinary things never happen in simple and ordinary ways.,Extraordinary things never happen in simple and ordinary normal ways.,neutral
No more than fifty campers have caught a cold.,No less than fifty campers have had a sunburn or caught a cold.,neutral
All future annual meetings will be held in this room.,All past meetings will be held in this room.,neutral
Sida does not take any new decisions on support to projects in the baltic states.,Sida does not take any old decisions on economic support to projects in the baltic states.,neutral
Many aliens used any coins.,Few aliens used any quarters.,neutral
Tom is facing a many serious problems.,Tom is facing a few serious health problems.,neutral
I wish you all a Merry Christmas and a unhappy New Year.,I sincerely wish you all a Merry Christmas and a Happy New Year.,contradiction
The girl wore a light blue ugly kimono.,The girl wore a dark blue kimono.,contradiction
Every short man from Japan ran quickly.,Every tall man ran.,neutral
Every alien who did not drink any soda is hairless.,Every alien who did not drink coke is hairy.,contradiction
The last experience I had interacting with another human being was at the age of seventeen.,The first pleasurable experience I had interacting with another human being was at the age of seventeen.,neutral
No wedding would be complete without a fight with a partner.,No wedding would be incomplete without a fight.,neutral
At least all children chose any mint chocolates or decided on the cotton candy.,At least half children decided on the cotton candy.,neutral
Not many campers have caught a cold.,Not few campers have ever had a sunburn or caught a cold.,neutral
"If Esperanto were an difficult language, I wouldn't need a proofreader.","If Esperanto was an easy translator, I would not need a proofreader.",neutral
A sad accident took place yesterday.,A glad accident took place yesterday at the junction.,neutral
The talk between labor and management yielded no definite results.,The talk between labor and management yielded no indefinite final.,neutral
Germany has no minimum wage.,Germany has no maximal requirement wage.,neutral
Today is not bad for me.,Yesterday is not good for me.,neutral
Not a many homesteads were destroyed in the typhoon.,Not a few houses were destroyed in the typhoon.,contradiction
I've never seen a recorded whale.,I've never seen a live baby whale.,neutral
Few aliens drove suvs.,Many aliens drove cars.,neutral
I don't eat ripe peppers at all.,I don't eat rotten green peppers at all.,neutral
Few people in Fiji don't have any access to clean drinking water.,Many people in Fiji don't have any comfortable access to clean drinking water.,neutral
I bought a few eggs and a little milk.,I bought a few creamers and a large milk.,contradiction
Today is not good for me.,Meeting today is not bad for me.,neutral
I don't want to miss happy breakfast hour.,I don't want to miss unhappy hour.,neutral
Every alien who did not eat at any restaurants is hairless.,Every alien who did not eat at Mexican restaurants is hairy.,contradiction
She got hepatitis no wonder she is losing so little weight.,She got hepatitis for a long time no wonder she is losing so much weight.,contradiction
This story doesn't have a happy ending.,This story doesn't have a unhappy concluded ending.,neutral
Every member of the cabinet was present.,Every gold partner member of the cabinet was absent.,contradiction
Every unmarried man is a groom for life.,Every married man from my town is a groom for life.,neutral
A nonhuman body consists of a countless number of cells.,A human body consists of a countless number of mesh.,neutral
A cold bath refreshed him.,A hot water refreshed him.,contradiction
Few aliens threw some tennis balls.,Many aliens threw balls.,neutral
I bought a few eggs and a large milk.,I bought a few chicken eggs and a little milk.,contradiction
Today is not bad for me.,Flying today is not good for me.,neutral
There is no unscientific basis for these claims.,There is no scientific basis from you for these claims.,neutral
This story doesn't have a happy ending.,This story doesn't have a unhappy brilliant ending.,neutral
I've never seen a recorded whale.,I've never seen a live whale in water.,neutral
Very many of campers have ever had a sunburn or caught a cold.,Very few of campers have caught a cold.,neutral
Early rain and early guests seldom stay the night.,Middle rain and early tired guests seldom stay the night.,neutral
No more than five campers have caught a cold.,No less than five campers have had a sunburn or caught a cold.,neutral
The word came to be used for all large heavenly bodies revolving about larger ones.,The word came to be used for all small heavenly planets revolving about larger ones.,neutral
Rudolf has built a large and white house.,Rudolf has built a small house.,neutral
I was in New York for a few days.,I was in New York country club for a many days.,neutral
Last time I visited my friend was nearly 6 months ago and I am still finding husky fur on my socks.,First time I visited was nearly 6 months ago and I am still finding husky fur on my socks.,neutral
The word came to be used for all small heavenly bodies revolving about larger ones.,The word came to be used for all large heavenly planets revolving about larger ones.,neutral
Few aliens played with toys.,Many aliens played with toy cars.,contradiction
Few aliens ate pork.,Many aliens ate meat.,neutral
At least half children decided on the cotton candy.,At most half children chose mint chocolates or decided on the cotton candy.,contradiction
Every alien who did not read some news magazines is hairy.,Every alien who did not read magazines is hairless.,contradiction
No more than fifty campers have had a sunburn or caught a cold.,No less than fifty campers have caught a cold.,contradiction
Less than five children decided on the cotton candy.,More than five children chose any mint chocolates or decided on the cotton candy.,neutral
Every tall man ran quickly.,Every short man ran.,neutral
Every married man is a groom for life.,Every unmarried man from my city is a groom for life.,neutral
Every alien who did not read some sci-fi novels is hairy.,Every alien who did not read books is hairless.,contradiction
Many aliens ate any pork.,Few aliens ate any meat.,contradiction
Few British delegates obtained interesting results from the survey.,Many delegates obtained interesting results from the survey.,neutral
Few people in Fiji don't have access to clean drinking mineral water.,Many people in Fiji don't have access to clean drinking water.,neutral
At fewest half children decided on the cotton candy.,At most half children chose any mint chocolates or decided on the cotton candy.,contradiction
I'll do my best to have no regrets.,I'll do my worst to have no regrets for you.,contradiction
Few people in Fiji don't have access to clean drinking water on foot at all.,Many people in Fiji don't have access to clean drinking water.,neutral
This doesn't seem to be a serious problem.,This doesn't seem to be a frivolous problem for me.,neutral
I have not yet collected insufficient materials to write a history book.,I have not yet collected sufficient materials to write a book.,neutral
A nonhuman body consists of a countless number of cells and tissues.,A human body consists of a countless number of cells.,neutral
Extraordinary things never happen in simple and ordinary ways.,Ordinary things never happen in simple and ordinary habitual ways.,neutral
Few aliens used coins.,Many aliens used quarters.,contradiction
I was in New York with my boyfriend for a few days.,I was in New York city for a many days.,contradiction
No less than fifty children chose mint chocolates or decided on the cotton candy.,No more than fifty children decided on the cotton candy.,neutral
At most half campers have caught a cold.,At fewest half campers have ever had a sunburn or caught a cold.,neutral
Little Sophie was not obedient.,Sophie was not disobedient in her dance class.,neutral
Tom doesn't like modern great art.,Tom doesn't like nonmodern art.,neutral
My tree had a few blossoms but no fruit.,My tree had a many blossoms but no fruits to eat.,contradiction
Every alien who did not use any quarters is hairy.,Every alien who did not use coins is hairless.,contradiction
Many aliens played with some toys.,Few aliens played with some toy cars.,neutral
Dogs have all the good qualities of people without at the same time possessing their weaknesses.,Dogs and cats have all the bad qualities of people without at the same time possessing their weaknesses.,neutral
I don't have a good appetite for vegetable.,I don't have a bad appetite.,neutral
I don't have little interest in cooking.,I don't have much interest or encourage in cooking.,neutral
There are no other options for you.,There are no better options.,neutral
Today is not good for me.,Monday is not bad for me.,neutral
The talk between labor and management yielded no definite results.,The talk between labor and management yielded no indefinite agreements.,neutral
All Tom wanted was a nice hot bath.,All Tom wanted was a nasty hot and relaxing bath.,contradiction
Very many of the children decided on the cotton candy.,Very few of the children chose mint chocolates or decided on the cotton candy.,contradiction
Every alien who did not drink soda is hairless.,Every alien who did not drink coke is hairy.,contradiction
Arabic isn't a easy language.,Arabic isn't a difficult and rare language.,neutral
Most Americans can't speak German spoken in hamburg.,Fewest Americans can't speak German.,neutral
Every alien who did not buy shirts is hairless.,Every alien who did not buy clothes is hairy.,contradiction
A hot bath refreshed him.,A cold water refreshed him.,neutral
Every alien who did not play with some toys is hairy.,Every alien who did not play with toy cars is hairless.,contradiction
I'll do my worst to have no regrets.,I'll do my best to have no regrets for anything.,contradiction
At most half campers have ever had a sunburn or caught a cold.,At fewest half campers have caught a cold.,contradiction
It's only a slight cold.,It's only a much head cold.,contradiction
She slept for a many dreamless hours.,She slept for a few hours.,contradiction
Every alien who did not throw any tennis balls is hairy.,Every alien who did not throw balls is hairless.,contradiction
The office was large but it had a view of the city.,The office was small but it had a smell of the city.,contradiction
You're still children.,You're no longer small children.,contradiction
"You're absolutely perfect, in every way.","You're absolutely imperfect, in every excellent way.",contradiction
My tree had a few blossoms but no fruit to eat.,My tree had a many blossoms but no fruits.,contradiction
Every female member of the cabinet was absent.,Every member of the cabinet was present.,contradiction
He sang some young songs.,He sang some old songs that remind me of you.,neutral
All of them have independent means.,All of them have dependent transport.,neutral
She's wearing a nasty big hat.,She's wearing a nice hat.,contradiction
"Picasso was no clown, and he was a sarcastic commentator on a confused age, a great archivist of humanity's foolishness.","Picasso was no comic figure, and he was a unsarcastic commentator on a confused age, a great archivist of humanity's foolishness.",contradiction
"In many areas, nonhuman activity has changed the form of river channels, altering magnitudes and frequencies of flooding.","In many developed areas, human activity has changed the form of river channels, altering magnitudes and frequencies of flooding.",neutral
Many aliens ate some pork.,Few aliens ate meat.,contradiction
I don't have wide hips.,I don't have narrow hips at all.,neutral
"The earliest incident, reported Monday morning, killed a 17-year-old boy and wounded a woman.","The latest fatal incident, reported Monday morning, killed a 17-year-old boy and wounded a woman.",neutral
There's nothing sexual about it.,There's nothing extraordinary or asexual about it.,neutral
At most one man sang or danced.,At least one man danced.,neutral
Jack can't afford a new 5-gear bicycle.,Jack can't afford a old bicycle.,neutral
No more than fifty children decided on the cotton candy.,No less than fifty children chose any mint chocolates or decided on the cotton candy.,neutral
Few aliens read news magazines.,Many aliens read magazines.,neutral
No less than five children chose mint chocolates or decided on the cotton candy.,No more than five children decided on the cotton candy.,neutral
No more than fifty children chose any mint chocolates or decided on the cotton candy.,No less than fifty children decided on the cotton candy.,contradiction
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access to clean and safe drinking water.,neutral
I don't want to miss happy hour for cake.,I don't want to miss unhappy hour.,neutral
Many aliens ate at some restaurants.,Few aliens ate at some Mexican restaurants.,neutral
You shouldn't read useful comic books.,You shouldn't read useless books.,neutral
Few aliens drove suvs.,Many aliens drove cars.,neutral
You shouldn't read useless books.,You shouldn't read useful fiction books.,neutral
A big spider was spinning a web.,A small spider was spinning a light.,neutral
"If the grain is bad, spice won't help.","If the grain is good, flavoring won't help.",neutral
He believed that blacks could win their fight for unequal rights without violence.,He believed that blacks could win their fight for equal rights without widespread violence.,neutral
You shouldn't read useful fiction books.,You shouldn't read useless books.,neutral
"While fewest approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.","While most successful approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.",contradiction
Few aliens read news magazines.,Many aliens read magazines.,neutral
Few aliens threw some tennis balls.,Many aliens threw some balls.,neutral
Tom swims in pool every other day.,Tom swims every same day.,neutral
Tom really leads no difficult life.,Tom really leads no easy common life.,neutral
"If the grain is good, spice won't help.","If the grain is bad, flavoring won't help.",neutral
Many aliens used any quarters.,Few aliens used any coins.,contradiction
Most Americans can't speak old German language.,Fewest Americans can't speak German.,neutral
No less than fifty children chose mint chocolates or decided on the cotton candy.,No more than fifty children decided on the cotton candy.,neutral
My last car didn't have hydraulic power steering.,My first car didn't have power steering.,neutral
Fewest Americans can't speak German like a native.,Most Americans can't speak German.,neutral
I think that most old people prefer to listen to rock music.,I think that most young people prefer to listen to heavy metal music.,neutral
She has been studying French for a few years.,She has been studying astro physics for a many years.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking water in workplaces.,neutral
Tom isn't very good at sports.,Tom isn't very bad at fixing those kinds of things.,neutral
Few of the children chose any mint chocolates or decided on the cotton candy.,Many of the children decided on the cotton candy.,contradiction
Less than five campers have caught a cold.,More than five campers have ever had a sunburn or caught a cold.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking cold water.,neutral
Tom is facing a few serious problems to face exams.,Tom is facing a few frivolous problems.,neutral
She has no nonspatial awareness.,She has no spatial awareness at all.,neutral
Every alien who did not drink some soda is hairless.,Every alien who did not drink coke is hairy.,contradiction
"If it's a nice day tomorrow, we'll go on a picnic.","If it's a nasty day tomorrow, we'll go on a horse riding.",neutral
I could never afford a house as nice as that.,I could never afford a colorful house as nasty as that.,neutral
No less than five campers have caught a cold.,No more than five campers have had a sunburn or caught a cold.,contradiction
You don't have to go to an Ivy League college to get a good education.,You don't have to go to an Ivy League English college to get a bad education.,contradiction
Tom was wearing a white hat.,Tom was wearing a black cap.,contradiction
I don't answer stupid questions.,I don't answer smart questions that tend to offend me.,neutral
My tree had a few blossoms but no fruit.,My tree had a many blossoms but no ripe fruit.,contradiction
Few aliens ate any meat.,Many aliens ate any pork.,contradiction
Every alien who did not play with some toys is hairless.,Every alien who did not play with toy cars is hairy.,contradiction
Jane didn't die a unnatural death.,Jane didn't die a natural death with no pain.,contradiction
Germany has no maximal wage.,Germany has no minimum requirement wage.,neutral
Germany has no maximal necessary wage.,Germany has no minimum wage.,neutral
"If i were a foreigner, i probably couldn't eat cooked fish from this restaurant.","If i were a foreigner, i probably couldn't eat raw fish.",neutral
No words can express her deep sorrow.,No meaningful words can express her shallow sorrow.,contradiction
I'll do my worst to have no regrets.,I'll do my best to have no possible regrets.,contradiction
Tom has a many friends in Boston.,Tom has a few friends in Boston metropolitan area.,neutral
I don't want to miss unhappy hour to enjoy with my friends.,I don't want to miss happy hour.,neutral
Tom goes to bed at a different time every night.,Tom goes to bed at the same time every night in april.,contradiction
More than five campers have caught a cold.,Less than five campers have had a sunburn or caught a cold.,contradiction
You have no legal right to seize my property.,You have no illegal right and also any international right to seize my property.,neutral
Few aliens watched sports matches.,Many aliens watched baseball matches.,contradiction
Not many of the children chose any mint chocolates or decided on the cotton candy.,Not few of the children decided on the cotton candy.,contradiction
Early rain and middle guests seldom stay the night.,Early thunder and early guests seldom stay the night.,neutral
Rudolf has built a small house.,Rudolf has built a large pent house with pool.,neutral
Few aliens used quarters.,Many aliens used coins.,neutral
The government has imposed a old tax on wine.,The government has imposed a new tax on famous wine.,neutral
That was a fight which had no chance of a unsuccessful outcome.,That was a dilemma which had no chance of a successful outcome.,neutral
Every alien who did not throw tennis balls is hairless.,Every alien who did not throw balls is hairy.,contradiction
More than five of the children chose any mint chocolates or decided on the cotton candy.,Less than five of the children decided on the cotton candy.,neutral
I don't want to get a full denture.,I don't want to get a empty teeth replacement.,neutral
Many British delegates obtained interesting results from the survey.,Few delegates obtained interesting results from the survey.,neutral
Not a few good pupils could solve the problem.,Not a many pupils could solve the problem.,neutral
